ID_powiatu,year,p2617-krajowy-przyjazdy
042214108000,2013,0
042214108000,2014,0
042214108000,2015,0
042214108000,2016,0
042214108000,2017,0
042214108000,2018,0
042214108000,2019,0
042214108000,2020,0
042214112000,2007,0
042214112000,2008,0
042214112000,2009,0
042214112000,2010,0
042214112000,2011,0
042214112000,2012,0
042214112000,2013,0
042214112000,2014,0
042214112000,2015,0
042214112000,2016,0
042214112000,2017,0
042214112000,2018,0
042214112000,2019,0
042214112000,2020,0
042214163000,2007,0
042214163000,2008,0
042214163000,2009,0
042214163000,2010,0
042214163000,2011,0
042214163000,2012,0
042214163000,2013,0
042214163000,2014,0
042214163000,2015,0
042214163000,2016,0
042214163000,2017,0
042214163000,2018,0
042214163000,2019,0
042214163000,2020,0
042214207000,2007,0
042214207000,2008,0
042214207000,2009,0
042214207000,2010,0
042214207000,2011,0
042214207000,2012,0
042214207000,2013,0
042214207000,2014,0
042214207000,2015,0
042214207000,2016,0
042214207000,2017,0
042214207000,2018,0
042214207000,2019,0
042214207000,2020,0
042214209000,2007,0
042214209000,2008,0
042214209000,2009,0
042214209000,2010,0
042214209000,2011,0
042214209000,2012,0
042214209000,2013,0
042214209000,2014,0
042214209000,2015,0
042214209000,2016,0
042214209000,2017,0
042214209000,2018,0
042214209000,2019,0
042214209000,2020,0
042214213000,2007,0
042214213000,2008,0
042214213000,2009,0
042214213000,2010,0
042214213000,2011,0
042214213000,2012,0
042214213000,2013,0
042214213000,2014,0
042214213000,2015,0
042214213000,2016,0
042214213000,2017,0
042214213000,2018,0
042214213000,2019,0
042214213000,2020,0
042214214000,2007,0
042214214000,2008,0
042214214000,2009,0
042214214000,2010,0
042214214000,2011,0
042214214000,2012,0
042214214000,2013,0
042214214000,2014,0
042214214000,2015,0
042214214000,2016,0
042214214000,2017,0
042214214000,2018,0
042214214000,2019,0
042214214000,2020,0
042214216000,2007,0
042214216000,2008,0
042214216000,2009,0
042214216000,2010,0
042214216000,2011,0
042214216000,2012,0
042214216000,2013,0
042214216000,2014,0
042214216000,2015,0
042214216000,2016,0
042214216000,2017,0
042214216000,2018,0
042214216000,2019,0
042214216000,2020,0
042214361000,2007,0
042214361000,2008,75766
042214361000,2009,64463
042214361000,2010,63532
042214361000,2011,59028
042214361000,2012,52300
042214361000,2013,37531
042214361000,2014,29333
042214361000,2015,39433
042214361000,2016,51848
042214361000,2017,43913
042214361000,2018,52234
042214361000,2019,50904
042214361000,2020,26615
042214362000,2007,0
042214362000,2008,153130
042214362000,2009,147907
042214362000,2010,148444
042214362000,2011,99470
042214362000,2012,63590
042214362000,2013,43576
042214362000,2014,39740
042214362000,2015,47099
042214362000,2016,54531
042214362000,2017,40425
042214362000,2018,49305
042214362000,2019,45545
042214362000,2020,24629
042214364000,2007,29086
042214364000,2008,52435
042214364000,2009,42177
042214364000,2010,45707
042214364000,2011,37186
042214364000,2012,37956
042214364000,2013,33477
042214364000,2014,26977
042214364000,2015,45410
042214364000,2016,60352
042214364000,2017,57945
042214364000,2018,55816
042214364000,2019,52499
042214364000,2020,31124
042217202000,2007,0
042217202000,2008,0
042217202000,2009,0
042217202000,2010,0
042217202000,2011,0
042217202000,2012,0
042217202000,2013,0
042217202000,2014,0
042217202000,2015,0
042217202000,2016,0
042217202000,2017,0
042217202000,2018,0
042217202000,2019,0
042217202000,2020,0
042217203000,2007,0
042217203000,2008,0
042217203000,2009,0
042217203000,2010,0
042217203000,2011,0
042217203000,2012,0
042217203000,2013,0
042217203000,2014,0
042217203000,2015,0
042217203000,2016,0
042217203000,2017,0
042217203000,2018,0
042217203000,2019,0
042217203000,2020,0
042217206000,2007,0
042217206000,2008,0
042217206000,2009,0
042217206000,2010,0
042217206000,2011,0
042217206000,2012,0
042217206000,2013,0
042217206000,2014,0
042217206000,2015,0
042217206000,2016,0
042217206000,2017,0
042217206000,2018,0
042217206000,2019,0
042217206000,2020,0
042815402000,2007,15963
042815402000,2008,13885
042815402000,2009,20909
042815402000,2010,0
042815402000,2011,33586
042815402000,2012,31770
042815402000,2013,33090
042815402000,2014,28044
042815402000,2015,28269
042815402000,2016,24560
042815402000,2017,21924
042815402000,2018,30704
042815402000,2019,33241
042815402000,2020,14461
042815403000,2007,0
042815403000,2008,0
042815403000,2009,0
042815403000,2010,0
042815403000,2011,0
042815403000,2012,0
042815403000,2013,0
042815403000,2014,0
042815403000,2015,0
042815403000,2016,0
042815403000,2017,0
042815403000,2018,0
042815403000,2019,0
042815403000,2020,0
042815404000,2007,0
042815404000,2008,0
042815404000,2009,0
042815404000,2010,0
042815404000,2011,0
042815404000,2012,0
042815404000,2013,0
042815404000,2014,0
042815404000,2015,0
042815404000,2016,0
042815404000,2017,0
042815404000,2018,0
042815404000,2019,0
042815404000,2020,0
042815407000,2007,0
042815407000,2008,0
042815407000,2009,0
042815407000,2010,0
042815407000,2011,0
042815407000,2012,0
042815407000,2013,0
042815407000,2014,0
042815407000,2015,0
042815407000,2016,0
042815407000,2017,0
042815407000,2018,0
042815407000,2019,0
042815407000,2020,0
042815412000,2007,0
042815412000,2008,0
042815412000,2009,0
042815412000,2010,0
042815412000,2011,0
042815412000,2012,0
042815412000,2013,0
042815412000,2014,0
042815412000,2015,0
042815412000,2016,0
042815412000,2017,0
042815412000,2018,0
042815412000,2019,0
042815412000,2020,0
042815415000,2007,0
042815415000,2008,0
042815415000,2009,0
042815415000,2010,0
042815415000,2011,0
042815415000,2012,0
042815415000,2013,0
042815415000,2014,0
042815415000,2015,0
042815415000,2016,0
042815415000,2017,0
042815415000,2018,0
042815415000,2019,0
042815415000,2020,0
042815461000,2007,650
042815461000,2008,0
042815461000,2009,0
042815461000,2010,2462
042815461000,2011,0
042815461000,2012,0
042815461000,2013,0
042815461000,2014,0
042815461000,2015,0
042815461000,2016,0
042815461000,2017,0
042815461000,2018,0
042815461000,2019,0
042815461000,2020,0
042815505000,2007,0
042815505000,2008,0
042815505000,2009,0
042815505000,2010,0
042815505000,2011,0
042815505000,2012,0
042815505000,2013,0
042815505000,2014,0
042815505000,2015,0
042815505000,2016,0
042815505000,2017,0
042815505000,2018,0
042815505000,2019,0
042815505000,2020,0
042815506000,2007,0
042815506000,2008,0
042815506000,2009,0
042815506000,2010,0
042815506000,2011,0
042815506000,2012,0
042815506000,2013,0
042815506000,2014,0
042815506000,2015,0
042815506000,2016,0
042815506000,2017,0
042815506000,2018,0
042815506000,2019,0
042815506000,2020,0
042815513000,2007,0
042815513000,2008,0
042815513000,2009,0
042815513000,2010,0
042815513000,2011,0
042815513000,2012,0
042815513000,2013,0
042815513000,2014,0
042815513000,2015,0
042815513000,2016,0
042815513000,2017,0
042815513000,2018,0
042815513000,2019,0
042815513000,2020,0
042815516000,2007,0
042815516000,2008,0
042815516000,2009,0
042815516000,2010,0
042815516000,2011,0
042815516000,2012,0
042815516000,2013,0
042815516000,2014,0
042815516000,2015,0
042815516000,2016,0
042815516000,2017,0
042815516000,2018,0
042815516000,2019,0
042815516000,2020,0
042815518000,2007,0
042815518000,2008,0
042815518000,2009,0
042815518000,2010,0
042815518000,2011,0
042815518000,2012,0
042815518000,2013,0
042815518000,2014,0
042815518000,2015,0
042815518000,2016,0
042815518000,2017,0
042815518000,2018,0
042815518000,2019,0
042815518000,2020,0
042815519000,2007,0
042815519000,2008,0
042815519000,2009,0
042815519000,2010,0
042815519000,2011,0
042815519000,2012,0
042815519000,2013,0
042815519000,2014,0
042815519000,2015,0
042815519000,2016,0
042815519000,2017,0
042815519000,2018,0
042815519000,2019,0
042815519000,2020,0
042815601000,2007,0
042815601000,2008,0
042815601000,2009,0
042815601000,2010,0
042815601000,2011,0
042815601000,2012,0
042815601000,2013,0
042815601000,2014,0
042815601000,2015,0
042815601000,2016,0
042815601000,2017,0
042815601000,2018,0
042815601000,2019,0
042815601000,2020,0
042815608000,2007,0
042815608000,2008,0
042815608000,2009,0
042815608000,2010,0
042815608000,2011,0
042815608000,2012,0
042815608000,2013,0
042815608000,2014,0
042815608000,2015,0
042815608000,2016,0
042815608000,2017,0
042815608000,2018,0
042815608000,2019,0
042815608000,2020,0
042815609000,2007,0
042815609000,2008,0
042815609000,2009,0
042815609000,2010,0
042815609000,2011,0
042815609000,2012,0
042815609000,2013,0
042815609000,2014,0
042815609000,2015,0
042815609000,2016,0
042815609000,2017,0
042815609000,2018,0
042815609000,2019,0
042815609000,2020,0
042815610000,2007,0
042815610000,2008,0
042815610000,2009,0
042815610000,2010,0
042815610000,2011,0
042815610000,2012,0
042815610000,2013,0
042815610000,2014,0
042815610000,2015,0
042815610000,2016,0
042815610000,2017,0
042815610000,2018,0
042815610000,2019,0
042815610000,2020,0
042815611000,2007,0
042815611000,2008,0
042815611000,2009,0
042815611000,2010,0
042815611000,2011,0
042815611000,2012,0
042815611000,2013,0
042815611000,2014,0
042815611000,2015,0
042815611000,2016,0
042815611000,2017,0
042815611000,2018,0
042815611000,2019,0
042815611000,2020,0
042815614000,2007,0
042815614000,2008,0
042815614000,2009,0
042815614000,2010,0
042815614000,2011,0
042815614000,2012,0
042815614000,2013,0
042815614000,2014,0
042815614000,2015,0
042815614000,2016,0
042815614000,2017,0
042815614000,2018,0
042815614000,2019,0
042815614000,2020,0
042815617000,2007,0
042815617000,2008,0
042815617000,2009,0
042815617000,2010,0
042815617000,2011,0
042815617000,2012,0
042815617000,2013,0
042815617000,2014,0
042815617000,2015,0
042815617000,2016,0
042815617000,2017,0
042815617000,2018,0
042815617000,2019,0
042815617000,2020,0
042815662000,2007,0
042815662000,2008,0
042815662000,2009,0
042815662000,2010,0
042815662000,2011,0
042815662000,2012,0
042815662000,2013,0
042815662000,2014,0
042815662000,2015,0
042815662000,2016,0
042815662000,2017,0
042815662000,2018,0
042815662000,2019,0
042815662000,2020,0
051011506000,2007,0
051011506000,2008,0
051011506000,2009,0
051011506000,2010,0
051011506000,2011,0
051011506000,2012,0
051011506000,2013,0
051011506000,2014,0
051011506000,2015,0
051011506000,2016,0
051011506000,2017,0
051011506000,2018,0
051011506000,2019,0
051011506000,2020,0
051011508000,2007,0
051011508000,2008,0
051011508000,2009,0
051011508000,2010,0
051011508000,2011,0
051011508000,2012,0
051011508000,2013,0
051011508000,2014,0
051011508000,2015,0
051011508000,2016,0
051011508000,2017,0
051011508000,2018,0
051011508000,2019,0
051011508000,2020,0
051011520000,2007,0
051011520000,2008,0
051011520000,2009,0
051011520000,2010,0
051011520000,2011,0
051011520000,2012,0
051011520000,2013,0
051011520000,2014,0
051011520000,2015,0
051011520000,2016,0
051011520000,2017,0
051011520000,2018,0
051011520000,2019,0
051011520000,2020,0
051011521000,2007,0
051011521000,2008,0
051011521000,2009,0
051011521000,2010,0
051011521000,2011,0
051011521000,2012,0
051011521000,2013,0
051011521000,2014,0
051011521000,2015,0
051011521000,2016,0
051011521000,2017,0
051011521000,2018,0
051011521000,2019,0
051011521000,2020,0
051011661000,2007,0
051011661000,2008,0
051011661000,2009,0
051011661000,2010,0
051011661000,2011,0
051011661000,2012,0
051011661000,2013,0
051011661000,2014,0
051011661000,2015,0
051011661000,2016,0
051011661000,2017,0
051011661000,2018,0
051011661000,2019,0
051011661000,2020,0
051011701000,2007,0
051011701000,2008,0
051011701000,2009,0
051011701000,2010,0
051011701000,2011,0
051011701000,2012,0
051011701000,2013,0
051011701000,2014,0
051011701000,2015,0
051011701000,2016,0
051011701000,2017,0
051011701000,2018,0
051011701000,2019,0
051011701000,2020,0
051011707000,2007,0
051011707000,2008,0
051011707000,2009,0
051011707000,2010,0
051011707000,2011,0
051011707000,2012,0
051011707000,2013,0
051011707000,2014,0
051011707000,2015,0
051011707000,2016,0
051011707000,2017,0
051011707000,2018,0
051011707000,2019,0
051011707000,2020,0
051011710000,2007,0
051011710000,2008,0
051011710000,2009,0
051011710000,2010,0
051011710000,2011,0
051011710000,2012,0
051011710000,2013,0
051011710000,2014,0
051011710000,2015,0
051011710000,2016,0
051011710000,2017,0
051011710000,2018,0
051011710000,2019,0
051011710000,2020,0
051011712000,2007,0
051011712000,2008,0
051011712000,2009,0
051011712000,2010,0
051011712000,2011,0
051011712000,2012,0
051011712000,2013,0
051011712000,2014,0
051011712000,2015,0
051011712000,2016,0
051011712000,2017,0
051011712000,2018,0
051011712000,2019,0
051011712000,2020,0
051011716000,2007,0
051011716000,2008,0
051011716000,2009,0
051011716000,2010,0
051011716000,2011,0
051011716000,2012,0
051011716000,2013,0
051011716000,2014,0
051011716000,2015,0
051011716000,2016,0
051011716000,2017,0
051011716000,2018,0
051011716000,2019,0
051011716000,2020,0
051011762000,2007,0
051011762000,2008,0
051011762000,2009,0
051011762000,2010,0
051011762000,2011,0
051011762000,2012,0
051011762000,2013,0
051011762000,2014,0
051011762000,2015,0
051011762000,2016,0
051011762000,2017,0
051011762000,2018,0
051011762000,2019,0
051011762000,2020,0
051011803000,2007,0
051011803000,2008,0
051011803000,2009,0
051011803000,2010,0
051011803000,2011,0
051011803000,2012,0
051011803000,2013,0
051011803000,2014,0
051011803000,2015,0
051011803000,2016,0
051011803000,2017,0
051011803000,2018,0
051011803000,2019,0
051011803000,2020,0
051011809000,2007,0
051011809000,2008,0
051011809000,2009,0
051011809000,2010,0
051011809000,2011,0
051011809000,2012,0
051011809000,2013,0
051011809000,2014,0
051011809000,2015,0
051011809000,2016,0
051011809000,2017,0
051011809000,2018,0
051011809000,2019,0
051011809000,2020,0
051011811000,2007,0
051011811000,2008,0
051011811000,2009,0
051011811000,2010,0
051011811000,2011,0
051011811000,2012,0
051011811000,2013,0
051011811000,2014,0
051011811000,2015,0
051011811000,2016,0
051011811000,2017,0
051011811000,2018,0
051011811000,2019,0
051011811000,2020,0
051011814000,2007,0
051011814000,2008,0
051011814000,2009,0
051011814000,2010,0
051011814000,2011,0
051011814000,2012,0
051011814000,2013,0
051011814000,2014,0
051011814000,2015,0
051011814000,2016,0
051011814000,2017,0
051011814000,2018,0
051011814000,2019,0
051011814000,2020,0
051011817000,2007,0
051011817000,2008,0
051011817000,2009,0
051011817000,2010,0
051011817000,2011,0
051011817000,2012,0
051011817000,2013,0
051011817000,2014,0
051011817000,2015,0
051011817000,2016,0
051011817000,2017,0
051011817000,2018,0
051011817000,2019,0
051011817000,2020,0
051011818000,2007,0
051011818000,2008,0
051011818000,2009,0
051011818000,2010,0
051011818000,2011,0
051011818000,2012,0
051011818000,2013,0
051011818000,2014,0
051011818000,2015,0
051011818000,2016,0
051011818000,2017,0
051011818000,2018,0
051011818000,2019,0
051011818000,2020,0
051011819000,2007,0
051011819000,2008,0
051011819000,2009,0
051011819000,2010,0
051011819000,2011,0
051011819000,2012,0
051011819000,2013,0
051011819000,2014,0
051011819000,2015,0
051011819000,2016,0
051011819000,2017,0
051011819000,2018,0
051011819000,2019,0
051011819000,2020,0
051011902000,2007,0
051011902000,2008,0
051011902000,2009,0
051011902000,2010,0
051011902000,2011,0
051011902000,2012,0
051011902000,2013,0
051011902000,2014,0
051011902000,2015,0
051011902000,2016,0
051011902000,2017,0
051011902000,2018,0
051011902000,2019,0
051011902000,2020,0
051011904000,2007,0
051011904000,2008,0
051011904000,2009,0
051011904000,2010,0
051011904000,2011,0
051011904000,2012,0
051011904000,2013,0
051011904000,2014,0
051011904000,2015,0
051011904000,2016,0
051011904000,2017,0
051011904000,2018,0
051011904000,2019,0
051011904000,2020,0
051011905000,2007,0
051011905000,2008,0
051011905000,2009,0
051011905000,2010,0
051011905000,2011,0
051011905000,2012,0
051011905000,2013,0
051011905000,2014,0
051011905000,2015,0
051011905000,2016,0
051011905000,2017,0
051011905000,2018,0
051011905000,2019,0
051011905000,2020,0
051011913000,2007,0
051011913000,2008,0
051011913000,2009,0
051011913000,2010,0
051011913000,2011,0
051011913000,2012,0
051011913000,2013,0
051011913000,2014,0
051011913000,2015,0
051011913000,2016,0
051011913000,2017,0
051011913000,2018,0
051011913000,2019,0
051011913000,2020,0
051011915000,2007,0
051011915000,2008,0
051011915000,2009,0
051011915000,2010,0
051011915000,2011,0
051011915000,2012,0
051011915000,2013,0
051011915000,2014,0
051011915000,2015,0
051011915000,2016,0
051011915000,2017,0
051011915000,2018,0
051011915000,2019,0
051011915000,2020,0
051011963000,2007,0
051011963000,2008,0
051011963000,2009,0
051011963000,2010,0
051011963000,2011,0
051011963000,2012,0
051011963000,2013,0
051011963000,2014,0
051011963000,2015,0
051011963000,2016,0
051011963000,2017,0
051011963000,2018,0
051011963000,2019,0
051011963000,2020,0
052615204000,2007,0
052615204000,2008,0
052615204000,2009,0
052615204000,2010,0
052615204000,2011,0
052615204000,2012,0
052615204000,2013,0
052615204000,2014,0
052615204000,2015,0
052615204000,2016,0
052615204000,2017,0
052615204000,2018,0
052615204000,2019,0
052615204000,2020,0
052615205000,2007,0
052615205000,2008,0
052615205000,2009,0
052615205000,2010,0
052615205000,2011,0
052615205000,2012,0
052615205000,2013,0
052615205000,2014,0
052615205000,2015,0
052615205000,2016,0
052615205000,2017,0
052615205000,2018,0
052615205000,2019,0
052615205000,2020,0
052615207000,2007,0
052615207000,2008,0
052615207000,2009,0
052615207000,2010,0
052615207000,2011,0
052615207000,2012,0
052615207000,2013,0
052615207000,2014,0
052615207000,2015,0
052615207000,2016,0
052615207000,2017,0
052615207000,2018,0
052615207000,2019,0
052615207000,2020,0
052615210000,2007,0
052615210000,2008,0
052615210000,2009,0
052615210000,2010,0
052615210000,2011,0
052615210000,2012,0
052615210000,2013,0
052615210000,2014,0
052615210000,2015,0
052615210000,2016,0
052615210000,2017,0
052615210000,2018,0
052615210000,2019,0
052615210000,2020,0
052615211000,2007,0
052615211000,2008,0
052615211000,2009,0
052615211000,2010,0
052615211000,2011,0
052615211000,2012,0
052615211000,2013,0
052615211000,2014,0
052615211000,2015,0
052615211000,2016,0
052615211000,2017,0
052615211000,2018,0
052615211000,2019,0
052615211000,2020,0
052615261000,2007,0
052615261000,2008,0
052615261000,2009,0
052615261000,2010,0
052615261000,2011,0
052615261000,2012,0
052615261000,2013,0
052615261000,2014,0
052615261000,2015,0
052615261000,2016,0
052615261000,2017,0
052615261000,2018,0
052615261000,2019,0
052615261000,2020,0
052615301000,2007,0
052615301000,2008,0
052615301000,2009,0
052615301000,2010,0
052615301000,2011,0
052615301000,2012,0
052615301000,2013,0
052615301000,2014,0
052615301000,2015,0
052615301000,2016,0
052615301000,2017,0
052615301000,2018,0
052615301000,2019,0
052615301000,2020,0
052615302000,2007,0
052615302000,2008,0
052615302000,2009,0
052615302000,2010,0
052615302000,2011,0
052615302000,2012,0
052615302000,2013,0
052615302000,2014,0
052615302000,2015,0
052615302000,2016,0
052615302000,2017,0
052615302000,2018,0
052615302000,2019,0
052615302000,2020,0
052615303000,2007,0
052615303000,2008,0
052615303000,2009,0
052615303000,2010,0
052615303000,2011,0
052615303000,2012,0
052615303000,2013,0
052615303000,2014,0
052615303000,2015,0
052615303000,2016,0
052615303000,2017,0
052615303000,2018,0
052615303000,2019,0
052615303000,2020,0
052615306000,2007,0
052615306000,2008,0
052615306000,2009,0
052615306000,2010,0
052615306000,2011,0
052615306000,2012,0
052615306000,2013,0
052615306000,2014,0
052615306000,2015,0
052615306000,2016,0
052615306000,2017,0
052615306000,2018,0
052615306000,2019,0
052615306000,2020,0
052615308000,2007,0
052615308000,2008,0
052615308000,2009,0
052615308000,2010,0
052615308000,2011,0
052615308000,2012,0
052615308000,2013,0
052615308000,2014,0
052615308000,2015,0
052615308000,2016,0
052615308000,2017,0
052615308000,2018,0
052615308000,2019,0
052615308000,2020,0
052615309000,2007,0
052615309000,2008,0
052615309000,2009,0
052615309000,2010,0
052615309000,2011,0
052615309000,2012,0
052615309000,2013,0
052615309000,2014,0
052615309000,2015,0
052615309000,2016,0
052615309000,2017,0
052615309000,2018,0
052615309000,2019,0
052615309000,2020,0
052615312000,2007,0
052615312000,2008,0
052615312000,2009,0
052615312000,2010,0
052615312000,2011,0
052615312000,2012,0
052615312000,2013,0
052615312000,2014,0
052615312000,2015,0
052615312000,2016,0
052615312000,2017,0
052615312000,2018,0
052615312000,2019,0
052615312000,2020,0
052615313000,2007,0
052615313000,2008,0
052615313000,2009,0
052615313000,2010,0
052615313000,2011,0
052615313000,2012,0
052615313000,2013,0
052615313000,2014,0
052615313000,2015,0
052615313000,2016,0
052615313000,2017,0
052615313000,2018,0
052615313000,2019,0
052615313000,2020,0
060610901000,2007,0
060610901000,2008,0
060610901000,2009,0
060610901000,2010,0
060610901000,2011,0
060610901000,2012,0
060610901000,2013,0
060610901000,2014,0
060610901000,2015,0
060610901000,2016,0
060610901000,2017,0
060610901000,2018,0
060610901000,2019,0
060610901000,2020,0
060610913000,2007,0
060610913000,2008,0
060610913000,2009,0
060610913000,2010,0
060610913000,2011,0
060610913000,2012,0
060610913000,2013,0
060610913000,2014,0
060610913000,2015,0
060610913000,2016,0
060610913000,2017,0
060610913000,2018,0
060610913000,2019,0
060610913000,2020,0
060610915000,2007,0
060610915000,2008,0
060610915000,2009,0
060610915000,2010,0
060610915000,2011,0
060610915000,2012,0
060610915000,2013,0
060610915000,2014,0
060610915000,2015,0
060610915000,2016,0
060610915000,2017,0
060610915000,2018,0
060610915000,2019,0
060610915000,2020,0
060610919000,2007,0
060610919000,2008,0
060610919000,2009,0
060610919000,2010,0
060610919000,2011,0
060610919000,2012,0
060610919000,2013,0
060610919000,2014,0
060610919000,2015,0
060610919000,2016,0
060610919000,2017,0
060610919000,2018,0
060610919000,2019,0
060610919000,2020,0
060610961000,2007,0
060610961000,2008,0
060610961000,2009,0
060610961000,2010,0
060610961000,2011,0
060610961000,2012,0
060610961000,2013,0
060610961000,2014,0
060610961000,2015,0
060610961000,2016,0
060610961000,2017,0
060610961000,2018,0
060610961000,2019,0
060610961000,2020,0
060611002000,2007,0
060611002000,2008,0
060611002000,2009,0
060611002000,2010,0
060611002000,2011,0
060611002000,2012,0
060611002000,2013,0
060611002000,2014,0
060611002000,2015,0
060611002000,2016,0
060611002000,2017,0
060611002000,2018,0
060611002000,2019,0
060611002000,2020,0
060611003000,2007,0
060611003000,2008,0
060611003000,2009,0
060611003000,2010,0
060611003000,2011,0
060611003000,2012,0
060611003000,2013,0
060611003000,2014,0
060611003000,2015,0
060611003000,2016,0
060611003000,2017,0
060611003000,2018,0
060611003000,2019,0
060611003000,2020,0
060611004000,2007,0
060611004000,2008,0
060611004000,2009,0
060611004000,2010,0
060611004000,2011,0
060611004000,2012,0
060611004000,2013,0
060611004000,2014,0
060611004000,2015,0
060611004000,2016,0
060611004000,2017,0
060611004000,2018,0
060611004000,2019,0
060611004000,2020,0
060611006000,2007,0
060611006000,2008,0
060611006000,2009,0
060611006000,2010,0
060611006000,2011,0
060611006000,2012,0
060611006000,2013,0
060611006000,2014,0
060611006000,2015,0
060611006000,2016,0
060611006000,2017,0
060611006000,2018,0
060611006000,2019,0
060611006000,2020,0
060611018000,2007,0
060611018000,2008,0
060611018000,2009,0
060611018000,2010,0
060611018000,2011,0
060611018000,2012,0
060611018000,2013,0
060611018000,2014,0
060611018000,2015,0
060611018000,2016,0
060611018000,2017,0
060611018000,2018,0
060611018000,2019,0
060611018000,2020,0
060611020000,2007,0
060611020000,2008,0
060611020000,2009,0
060611020000,2010,0
060611020000,2011,0
060611020000,2012,0
060611020000,2013,0
060611020000,2014,0
060611020000,2015,0
060611020000,2016,0
060611020000,2017,0
060611020000,2018,0
060611020000,2019,0
060611020000,2020,0
060611062000,2007,0
060611062000,2008,0
060611062000,2009,0
060611062000,2010,0
060611062000,2011,0
060611062000,2012,0
060611062000,2013,0
060611062000,2014,0
060611062000,2015,0
060611062000,2016,0
060611062000,2017,0
060611062000,2018,0
060611062000,2019,0
060611062000,2020,0
060611064000,2007,0
060611064000,2008,0
060611064000,2009,0
060611064000,2010,0
060611064000,2011,0
060611064000,2012,0
060611064000,2013,0
060611064000,2014,0
060611064000,2015,0
060611064000,2016,0
060611064000,2017,0
060611064000,2018,0
060611064000,2019,0
060611064000,2020,0
060611108000,2007,0
060611108000,2008,0
060611108000,2009,0
060611108000,2010,0
060611108000,2011,0
060611108000,2012,0
060611108000,2013,0
060611108000,2014,0
060611108000,2015,0
060611108000,2016,0
060611108000,2017,0
060611108000,2018,0
060611108000,2019,0
060611108000,2020,0
060611109000,2007,0
060611109000,2008,0
060611109000,2009,0
060611109000,2010,0
060611109000,2011,0
060611109000,2012,0
060611109000,2013,0
060611109000,2014,0
060611109000,2015,0
060611109000,2016,0
060611109000,2017,0
060611109000,2018,0
060611109000,2019,0
060611109000,2020,0
060611110000,2007,0
060611110000,2008,0
060611110000,2009,0
060611110000,2010,0
060611110000,2011,0
060611110000,2012,0
060611110000,2013,0
060611110000,2014,0
060611110000,2015,0
060611110000,2016,0
060611110000,2017,0
060611110000,2018,0
060611110000,2019,0
060611110000,2020,0
060611117000,2007,0
060611117000,2008,0
060611117000,2009,0
060611117000,2010,0
060611117000,2011,0
060611117000,2012,0
060611117000,2013,0
060611117000,2014,0
060611117000,2015,0
060611117000,2016,0
060611117000,2017,0
060611117000,2018,0
060611117000,2019,0
060611117000,2020,0
060611163000,2007,0
060611163000,2008,0
060611163000,2009,0
060611163000,2010,0
060611163000,2011,0
060611163000,2012,0
060611163000,2013,0
060611163000,2014,0
060611163000,2015,0
060611163000,2016,0
060611163000,2017,0
060611163000,2018,0
060611163000,2019,0
060611163000,2020,0
060611205000,2007,0
060611205000,2008,0
060611205000,2009,0
060611205000,2010,0
060611205000,2011,0
060611205000,2012,0
060611205000,2013,0
060611205000,2014,0
060611205000,2015,0
060611205000,2016,0
060611205000,2017,0
060611205000,2018,0
060611205000,2019,0
060611205000,2020,0
060611207000,2007,0
060611207000,2008,0
060611207000,2009,0
060611207000,2010,0
060611207000,2011,0
060611207000,2012,0
060611207000,2013,0
060611207000,2014,0
060611207000,2015,0
060611207000,2016,0
060611207000,2017,0
060611207000,2018,0
060611207000,2019,0
060611207000,2020,0
060611211000,2007,0
060611211000,2008,0
060611211000,2009,0
060611211000,2010,0
060611211000,2011,0
060611211000,2012,0
060611211000,2013,0
060611211000,2014,0
060611211000,2015,0
060611211000,2016,0
060611211000,2017,0
060611211000,2018,0
060611211000,2019,0
060611211000,2020,0
060611212000,2007,0
060611212000,2008,0
060611212000,2009,0
060611212000,2010,0
060611212000,2011,0
060611212000,2012,0
060611212000,2013,0
060611212000,2014,0
060611212000,2015,0
060611212000,2016,0
060611212000,2017,0
060611212000,2018,0
060611212000,2019,0
060611212000,2020,0
060611214000,2007,0
060611214000,2008,0
060611214000,2009,0
060611214000,2010,0
060611214000,2011,0
060611214000,2012,0
060611214000,2013,0
060611214000,2014,0
060611214000,2015,0
060611214000,2016,0
060611214000,2017,0
060611214000,2018,0
060611214000,2019,0
060611214000,2020,0
060611216000,2007,0
060611216000,2008,0
060611216000,2009,0
060611216000,2010,0
060611216000,2011,0
060611216000,2012,0
060611216000,2013,0
060611216000,2014,0
060611216000,2015,0
060611216000,2016,0
060611216000,2017,0
060611216000,2018,0
060611216000,2019,0
060611216000,2020,0
061813301000,2007,0
061813301000,2008,0
061813301000,2009,0
061813301000,2010,0
061813301000,2011,0
061813301000,2012,0
061813301000,2013,0
061813301000,2014,0
061813301000,2015,0
061813301000,2016,0
061813301000,2017,0
061813301000,2018,0
061813301000,2019,0
061813301000,2020,0
061813302000,2007,0
061813302000,2008,0
061813302000,2009,0
061813302000,2010,0
061813302000,2011,0
061813302000,2012,0
061813302000,2013,0
061813302000,2014,0
061813302000,2015,0
061813302000,2016,0
061813302000,2017,0
061813302000,2018,0
061813302000,2019,0
061813302000,2020,0
061813305000,2007,0
061813305000,2008,0
061813305000,2009,0
061813305000,2010,0
061813305000,2011,0
061813305000,2012,0
061813305000,2013,0
061813305000,2014,0
061813305000,2015,0
061813305000,2016,0
061813305000,2017,0
061813305000,2018,0
