ID_unitPatent,ID_unit,name,level,kind
020811303000,020811303032,Przytoczna,6,2
020811303000,020811303042,Pszczew,6,2
020811303000,020811303053,Skwierzyna,6,3
020811303053,020811303054,Skwierzyna - miasto,6,4
020811303053,020811303055,Skwierzyna - obszar wiejski,6,5
020811303000,020811303063,Trzciel,6,3
020811303063,020811303064,Trzciel - miasto,6,4
020811303063,020811303065,Trzciel - obszar wiejski,6,5
020811300000,020811305000,Powiat słubicki,5,1
020811305000,020811305013,Cybinka,6,3
020811305013,020811305014,Cybinka - miasto,6,4
020811305013,020811305015,Cybinka - obszar wiejski,6,5
020811305000,020811305022,Górzyca,6,2
020811305000,020811305033,Ośno Lubuskie,6,3
020811305033,020811305034,Ośno Lubuskie - miasto,6,4
020811305033,020811305035,Ośno Lubuskie - obszar wiejski,6,5
020811305000,020811305043,Rzepin,6,3
020811305043,020811305044,Rzepin - miasto,6,4
020811305043,020811305045,Rzepin - obszar wiejski,6,5
020811305000,020811305053,Słubice,6,3
020811305053,020811305054,Słubice - miasto,6,4
020811305053,020811305055,Słubice - obszar wiejski,6,5
020811300000,020811306000,Powiat strzelecko-drezdenecki,5,1
020811306000,020811306013,Dobiegniew,6,3
020811306013,020811306014,Dobiegniew - miasto,6,4
020811306013,020811306015,Dobiegniew - obszar wiejski,6,5
020811306000,020811306023,Drezdenko,6,3
020811306023,020811306024,Drezdenko - miasto,6,4
020811306023,020811306025,Drezdenko - obszar wiejski,6,5
020811306000,020811306032,Stare Kurowo,6,2
020811306000,020811306043,Strzelce Krajeńskie,6,3
020811306043,020811306044,Strzelce Krajeńskie - miasto,6,4
020811306043,020811306045,Strzelce Krajeńskie - obszar wiejski,6,5
020811306000,020811306052,Zwierzyn,6,2
020811300000,020811307000,Powiat sulęciński,5,1
020811307000,020811307012,Krzeszyce,6,2
020811307000,020811307023,Lubniewice,6,3
020811307023,020811307024,Lubniewice - miasto,6,4
020811307023,020811307025,Lubniewice - obszar wiejski,6,5
020811307000,020811307032,Słońsk,6,2
020811307000,020811307043,Sulęcin,6,3
020811307043,020811307044,Sulęcin - miasto,6,4
020811307043,020811307045,Sulęcin - obszar wiejski,6,5
020811307000,020811307053,Torzym,6,3
020811307053,020811307054,Torzym - miasto,6,4
020811307053,020811307055,Torzym - obszar wiejski,6,5
020811300000,020811361000,Powiat m.Gorzów Wielkopolski,5,2
020811361000,020811361011,Gorzów Wielkopolski,6,1
020810000000,020811400000,PODREGION ZIELONOGÓRSKI,4,
020811400000,020811402000,Powiat krośnieński,5,1
020811402000,020811402011,Gubin,6,1
020811402000,020811402022,Bobrowice,6,2
020811402000,020811402032,Bytnica,6,2
020811402000,020811402042,Dąbie,6,2
020811402000,020811402052,Gubin,6,2
020811402000,020811402063,Krosno Odrzańskie,6,3
020811402063,020811402064,Krosno Odrzańskie - miasto,6,4
020811402063,020811402065,Krosno Odrzańskie - obszar wiejski,6,5
020811402000,020811402072,Maszewo,6,2
020811400000,020811404000,Powiat nowosolski,5,1
020811404000,020811404011,Nowa Sól,6,1
020811404000,020811404023,Bytom Odrzański,6,3
020811404023,020811404024,Bytom Odrzański - miasto,6,4
020811404023,020811404025,Bytom Odrzański - obszar wiejski,6,5
020811404000,020811404032,Kolsko,6,2
020811404000,020811404043,Kożuchów,6,3
020811404043,020811404044,Kożuchów - miasto,6,4
020811404043,020811404045,Kożuchów - obszar wiejski,6,5
020811404000,020811404052,Nowa Sól,6,2
020811404000,020811404063,Nowe Miasteczko,6,3
020811404063,020811404064,Nowe Miasteczko - miasto,6,4
020811404063,020811404065,Nowe Miasteczko - obszar wiejski,6,5
020811404000,020811404072,Otyń,6,2
020811404000,020811404073,Otyń,6,3
020811404073,020811404074,Otyń - miasto,6,4
020811404073,020811404075,Otyń - obszar wiejski,6,5
020811404000,020811404082,Siedlisko,6,2
020811404000,020811404093,Sława,6,3
020811404093,020811404094,Sława - miasto,6,4
020811404093,020811404095,Sława - obszar wiejski,6,5
020811404000,020811404103,Szlichtyngowa,6,3
020811404103,020811404104,Szlichtyngowa - miasto,6,4
020811404103,020811404105,Szlichtyngowa - obszar wiejski,6,5
020811404000,020811404113,Wschowa,6,3
020811404113,020811404114,Wschowa - miasto,6,4
020811404113,020811404115,Wschowa - obszar wiejski,6,5
020811400000,020811408000,Powiat świebodziński,5,1
020811408000,020811408012,Lubrza,6,2
020811408000,020811408022,Łagów,6,2
020811408000,020811408032,Skąpe,6,2
020811408000,020811408042,Szczaniec,6,2
020811408000,020811408053,Świebodzin,6,3
020811408053,020811408054,Świebodzin - miasto,6,4
020811408053,020811408055,Świebodzin - obszar wiejski,6,5
020811408000,020811408063,Zbąszynek,6,3
020811408063,020811408064,Zbąszynek - miasto,6,4
020811408063,020811408065,Zbąszynek - obszar wiejski,6,5
020811400000,020811409000,Powiat zielonogórski,5,1
020811409000,020811409013,Babimost,6,3
020811409013,020811409014,Babimost - miasto,6,4
020811409013,020811409015,Babimost - obszar wiejski,6,5
020811409000,020811409022,Bojadła,6,2
020811409000,020811409033,Czerwieńsk,6,3
020811409033,020811409034,Czerwieńsk - miasto,6,4
020811409033,020811409035,Czerwieńsk - obszar wiejski,6,5
020811409000,020811409043,Kargowa,6,3
020811409043,020811409044,Kargowa - miasto,6,4
020811409043,020811409045,Kargowa - obszar wiejski,6,5
020811409000,020811409053,Nowogród Bobrzański,6,3
020811409053,020811409054,Nowogród Bobrzański - miasto,6,4
020811409053,020811409055,Nowogród Bobrzański - obszar wiejski,6,5
020811409000,020811409063,Sulechów,6,3
020811409063,020811409064,Sulechów - miasto,6,4
020811409063,020811409065,Sulechów - obszar wiejski,6,5
020811409000,020811409072,Świdnica,6,2
020811409000,020811409082,Trzebiechów,6,2
020811409000,020811409092,Zabór,6,2
020811409000,020811409102,Zielona Góra,6,2
020811400000,020811410000,Powiat żagański,5,1
020811410000,020811410011,Gozdnica,6,1
020811410000,020811410021,Żagań,6,1
020811410000,020811410032,Brzeźnica,6,2
020811410000,020811410043,Iłowa,6,3
020811410043,020811410044,Iłowa - miasto,6,4
020811410043,020811410045,Iłowa - obszar wiejski,6,5
020811410000,020811410053,Małomice,6,3
020811410053,020811410054,Małomice - miasto,6,4
020811410053,020811410055,Małomice - obszar wiejski,6,5
020811410000,020811410062,Niegosławice,6,2
020811410000,020811410073,Szprotawa,6,3
020811410073,020811410074,Szprotawa - miasto,6,4
020811410073,020811410075,Szprotawa - obszar wiejski,6,5
020811410000,020811410082,Wymiarki,6,2
020811410000,020811410092,Żagań,6,2
020811400000,020811411000,Powiat żarski,5,1
020811411000,020811411011,Łęknica,6,1
020811411000,020811411021,Żary,6,1
020811411000,020811411032,Brody,6,2
020811411000,020811411043,Jasień,6,3
020811411043,020811411044,Jasień - miasto,6,4
020811411043,020811411045,Jasień - obszar wiejski,6,5
020811411000,020811411052,Lipinki Łużyckie,6,2
020811411000,020811411063,Lubsko,6,3
020811411063,020811411064,Lubsko - miasto,6,4
020811411063,020811411065,Lubsko - obszar wiejski,6,5
020811411000,020811411072,Przewóz,6,2
020811411000,020811411082,Trzebiel,6,2
020811411000,020811411092,Tuplice,6,2
020811411000,020811411102,Żary,6,2
020811400000,020811412000,Powiat wschowski,5,1
020811412000,020811412013,Sława,6,3
020811412013,020811412014,Sława - miasto,6,4
020811412013,020811412015,Sława - obszar wiejski,6,5
020811412000,020811412023,Szlichtyngowa,6,3
020811412023,020811412024,Szlichtyngowa - miasto,6,4
020811412023,020811412025,Szlichtyngowa - obszar wiejski,6,5
020811412000,020811412033,Wschowa,6,3
020811412033,020811412034,Wschowa - miasto,6,4
020811412033,020811412035,Wschowa - obszar wiejski,6,5
020811400000,020811462000,Powiat m.Zielona Góra,5,2
020811462000,020811462011,Zielona Góra,6,1
020000000000,023000000000,WIELKOPOLSKIE,2,
023000000000,023010000000,REGION WIELKOPOLSKIE,3,
023010000000,023015700000,PODREGION KALISKI,4,
023015700000,023015706000,Powiat jarociński,5,1
023015706000,023015706012,Jaraczewo,6,2
023015706000,023015706013,Jaraczewo,6,3
023015706013,023015706014,Jaraczewo - miasto,6,4
023015706013,023015706015,Jaraczewo - obszar wiejski,6,5
023015706000,023015706023,Jarocin,6,3
023015706023,023015706024,Jarocin - miasto,6,4
023015706023,023015706025,Jarocin - obszar wiejski,6,5
023015706000,023015706032,Kotlin,6,2
023015706000,023015706043,Żerków,6,3
023015706043,023015706044,Żerków - miasto,6,4
023015706043,023015706045,Żerków - obszar wiejski,6,5
023015700000,023015707000,Powiat kaliski,5,1
023015707000,023015707012,Blizanów,6,2
023015707000,023015707022,Brzeziny,6,2
023015707000,023015707032,Ceków-Kolonia,6,2
023015707000,023015707042,Godziesze Wielkie,6,2
023015707000,023015707052,Koźminek,6,2
023015707000,023015707053,Koźminek,6,3
023015707053,023015707054,Koźminek - miasto,6,4
023015707053,023015707055,Koźminek - obszar wiejski,6,5
023015707000,023015707062,Lisków,6,2
023015707000,023015707072,Mycielin,6,2
023015707000,023015707082,Opatówek,6,2
023015707000,023015707083,Opatówek,6,3
023015707083,023015707084,Opatówek - miasto,6,4
023015707083,023015707085,Opatówek - obszar wiejski,6,5
023015707000,023015707093,Stawiszyn,6,3
023015707093,023015707094,Stawiszyn - miasto,6,4
023015707093,023015707095,Stawiszyn - obszar wiejski,6,5
023015707000,023015707102,Szczytniki,6,2
023015707000,023015707112,Żelazków,6,2
023015700000,023015708000,Powiat kępiński,5,1
023015708000,023015708012,Baranów,6,2
023015708000,023015708022,Bralin,6,2
023015708000,023015708033,Kępno,6,3
023015708033,023015708034,Kępno - miasto,6,4
023015708033,023015708035,Kępno - obszar wiejski,6,5
023015708000,023015708042,Łęka Opatowska,6,2
023015708000,023015708052,Perzów,6,2
023015708000,023015708062,Rychtal,6,2
023015708000,023015708072,Trzcinica,6,2
023015700000,023015712000,Powiat krotoszyński,5,1
023015712000,023015712011,Sulmierzyce,6,1
023015712000,023015712023,Kobylin,6,3
023015712023,023015712024,Kobylin - miasto,6,4
023015712023,023015712025,Kobylin - obszar wiejski,6,5
023015712000,023015712033,Koźmin Wielkopolski,6,3
023015712033,023015712034,Koźmin Wielkopolski - miasto,6,4
023015712033,023015712035,Koźmin Wielkopolski - obszar wiejski,6,5
023015712000,023015712043,Krotoszyn,6,3
023015712043,023015712044,Krotoszyn - miasto,6,4
023015712043,023015712045,Krotoszyn - obszar wiejski,6,5
023015712000,023015712052,Rozdrażew,6,2
023015712000,023015712063,Zduny,6,3
023015712063,023015712064,Zduny - miasto,6,4
023015712063,023015712065,Zduny - obszar wiejski,6,5
023015700000,023015717000,Powiat ostrowski,5,1
023015717000,023015717011,Ostrów Wielkopolski,6,1
023015717000,023015717023,Nowe Skalmierzyce,6,3
023015717023,023015717024,Nowe Skalmierzyce - miasto,6,4
023015717023,023015717025,Nowe Skalmierzyce - obszar wiejski,6,5
023015717000,023015717033,Odolanów,6,3
023015717033,023015717034,Odolanów - miasto,6,4
023015717033,023015717035,Odolanów - obszar wiejski,6,5
023015717000,023015717042,Ostrów Wielkopolski,6,2
023015717000,023015717052,Przygodzice,6,2
023015717000,023015717063,Raszków,6,3
023015717063,023015717064,Raszków - miasto,6,4
023015717063,023015717065,Raszków - obszar wiejski,6,5
023015717000,023015717072,Sieroszewice,6,2
023015717000,023015717082,Sośnie,6,2
023015700000,023015718000,Powiat ostrzeszowski,5,1
023015718000,023015718012,Czajków,6,2
023015718000,023015718022,Doruchów,6,2
023015718000,023015718033,Grabów nad Prosną,6,3
023015718033,023015718034,Grabów nad Prosną - miasto,6,4
023015718033,023015718035,Grabów nad Prosną - obszar wiejski,6,5
023015718000,023015718042,Kobyla Góra,6,2
023015718000,023015718052,Kraszewice,6,2
023015718000,023015718063,Mikstat,6,3
023015718063,023015718064,Mikstat - miasto,6,4
023015718063,023015718065,Mikstat - obszar wiejski,6,5
023015718000,023015718073,Ostrzeszów,6,3
023015718073,023015718074,Ostrzeszów - miasto,6,4
023015718073,023015718075,Ostrzeszów - obszar wiejski,6,5
023015700000,023015720000,Powiat pleszewski,5,1
023015720000,023015720012,Chocz,6,2
023015720000,023015720013,Chocz,6,3
023015720013,023015720014,Chocz - miasto,6,4
023015720013,023015720015,Chocz - obszar wiejski,6,5
023015720000,023015720022,Czermin,6,2
023015720000,023015720032,Dobrzyca,6,2
023015720000,023015720033,Dobrzyca,6,3
023015720033,023015720034,Dobrzyca - miasto,6,4
023015720033,023015720035,Dobrzyca - obszar wiejski,6,5
023015720000,023015720042,Gizałki,6,2
023015720000,023015720052,Gołuchów,6,2
023015720000,023015720063,Pleszew,6,3
023015720063,023015720064,Pleszew - miasto,6,4
023015720063,023015720065,Pleszew - obszar wiejski,6,5
023015700000,023015761000,Powiat m.Kalisz,5,2
023015761000,023015761011,Kalisz,6,1
023010000000,023015800000,PODREGION KONIŃSKI,4,
023015800000,023015803000,Powiat gnieźnieński,5,1
023015803000,023015803011,Gniezno,6,1
023015803000,023015803023,Czerniejewo,6,3
023015803023,023015803024,Czerniejewo - miasto,6,4
023015803023,023015803025,Czerniejewo - obszar wiejski,6,5
023015803000,023015803032,Gniezno,6,2
023015803000,023015803042,Kiszkowo,6,2
023015803000,023015803053,Kłecko,6,3
023015803053,023015803054,Kłecko - miasto,6,4
023015803053,023015803055,Kłecko - obszar wiejski,6,5
023015803000,023015803062,Łubowo,6,2
023015803000,023015803072,Mieleszyn,6,2
023015803000,023015803082,Niechanowo,6,2
023015803000,023015803093,Trzemeszno,6,3
023015803093,023015803094,Trzemeszno - miasto,6,4
023015803093,023015803095,Trzemeszno - obszar wiejski,6,5
023015803000,023015803103,Witkowo,6,3
023015803103,023015803104,Witkowo - miasto,6,4
023015803103,023015803105,Witkowo - obszar wiejski,6,5
023015800000,023015809000,Powiat kolski,5,1
023015809000,023015809011,Koło,6,1
023015809000,023015809022,Babiak,6,2
023015809000,023015809032,Chodów,6,2
023015809000,023015809043,Dąbie,6,3
023015809043,023015809044,Dąbie - miasto,6,4
023015809043,023015809045,Dąbie - obszar wiejski,6,5
023015809000,023015809052,Grzegorzew,6,2
023015809000,023015809063,Kłodawa,6,3
023015809063,023015809064,Kłodawa - miasto,6,4
023015809063,023015809065,Kłodawa - obszar wiejski,6,5
023015809000,023015809072,Koło,6,2
023015809000,023015809082,Kościelec,6,2
023015809000,023015809092,Olszówka,6,2
023015809000,023015809102,Osiek Mały,6,2
023015809000,023015809113,Przedecz,6,3
023015809113,023015809114,Przedecz - miasto,6,4
023015809113,023015809115,Przedecz - obszar wiejski,6,5
023015800000,023015810000,Powiat koniński,5,1
023015810000,023015810013,Golina,6,3
023015810013,023015810014,Golina - miasto,6,4
023015810013,023015810015,Golina - obszar wiejski,6,5
023015810000,023015810022,Grodziec,6,2
023015810000,023015810032,Kazimierz Biskupi,6,2
023015810000,023015810043,Kleczew,6,3
023015810043,023015810044,Kleczew - miasto,6,4
023015810043,023015810045,Kleczew - obszar wiejski,6,5
023015810000,023015810052,Kramsk,6,2
023015810000,023015810062,Krzymów,6,2
023015810000,023015810073,Rychwał,6,3
023015810073,023015810074,Rychwał - miasto,6,4
023015810073,023015810075,Rychwał - obszar wiejski,6,5
023015810000,023015810082,Rzgów,6,2
023015810000,023015810092,Skulsk,6,2
023015810000,023015810103,Sompolno,6,3
023015810103,023015810104,Sompolno - miasto,6,4
023015810103,023015810105,Sompolno - obszar wiejski,6,5
023015810000,023015810112,Stare Miasto,6,2
023015810000,023015810123,Ślesin,6,3
023015810123,023015810124,Ślesin - miasto,6,4
023015810123,023015810125,Ślesin - obszar wiejski,6,5
023015810000,023015810132,Wierzbinek,6,2
023015810000,023015810142,Wilczyn,6,2
023015800000,023015823000,Powiat słupecki,5,1
023015823000,023015823011,Słupca,6,1
023015823000,023015823022,Lądek,6,2
023015823000,023015823032,Orchowo,6,2
023015823000,023015823042,Ostrowite,6,2
023015823000,023015823052,Powidz,6,2
023015823000,023015823062,Słupca,6,2
023015823000,023015823072,Strzałkowo,6,2
023015823000,023015823083,Zagórów,6,3
023015823083,023015823084,Zagórów - miasto,6,4
023015823083,023015823085,Zagórów - obszar wiejski,6,5
023015800000,023015827000,Powiat turecki,5,1
023015827000,023015827011,Turek,6,1
023015827000,023015827022,Brudzew,6,2
023015827000,023015827033,Dobra,6,3
023015827033,023015827034,Dobra - miasto,6,4
023015827033,023015827035,Dobra - obszar wiejski,6,5
023015827000,023015827042,Kawęczyn,6,2
023015827000,023015827052,Malanów,6,2
023015827000,023015827062,Przykona,6,2
023015827000,023015827073,Tuliszków,6,3
023015827073,023015827074,Tuliszków - miasto,6,4
023015827073,023015827075,Tuliszków - obszar wiejski,6,5
023015827000,023015827082,Turek,6,2
023015827000,023015827092,Władysławów,6,2
023015800000,023015830000,Powiat wrzesiński,5,1
023015830000,023015830012,Kołaczkowo,6,2
023015830000,023015830023,Miłosław,6,3
023015830023,023015830024,Miłosław - miasto,6,4
023015830023,023015830025,Miłosław - obszar wiejski,6,5
023015830000,023015830032,Nekla,6,2
023015830000,023015830033,Nekla,6,3
023015830033,023015830034,Nekla - miasto,6,4
023015830033,023015830035,Nekla - obszar wiejski,6,5
023015830000,023015830043,Pyzdry,6,3
023015830043,023015830044,Pyzdry - miasto,6,4
023015830043,023015830045,Pyzdry - obszar wiejski,6,5
023015830000,023015830053,Września,6,3
023015830053,023015830054,Września - miasto,6,4
023015830053,023015830055,Września - obszar wiejski,6,5
023015800000,023015862000,Powiat m.Konin,5,2
023015862000,023015862011,Konin,6,1
023010000000,023015900000,PODREGION LESZCZYŃSKI,4,
023015900000,023015904000,Powiat gostyński,5,1
023015904000,023015904013,Borek Wielkopolski,6,3
023015904013,023015904014,Borek Wielkopolski - miasto,6,4
023015904013,023015904015,Borek Wielkopolski - obszar wiejski,6,5
023015904000,023015904023,Gostyń,6,3
023015904023,023015904024,Gostyń - miasto,6,4
023015904023,023015904025,Gostyń - obszar wiejski,6,5
023015904000,023015904033,Krobia,6,3
023015904033,023015904034,Krobia - miasto,6,4
023015904033,023015904035,Krobia - obszar wiejski,6,5
023015904000,023015904042,Pępowo,6,2
023015904000,023015904052,Piaski,6,2
023015904000,023015904063,Pogorzela,6,3
023015904063,023015904064,Pogorzela - miasto,6,4
023015904063,023015904065,Pogorzela - obszar wiejski,6,5
023015904000,023015904073,Poniec,6,3
023015904073,023015904074,Poniec - miasto,6,4
